"","p_value","FDR","log2FC","linearFC"
"CUTC",0.870255554355494,0.932221394875047,0.00717961251163146,1.00498893165316
"SLC35D1",0.33642279560816,0.535450050419521,-0.0969382048494474,0.935015246527442
"ECHDC1",0.0236230959168983,0.0922706869901378,0.0288698651957944,1.02021262929406
"RNF146",0.389091963585916,0.579917798212918,0.0723133790339823,1.05140126734882
"RBM12",0.159518803278205,0.333631966784776,0.0278057331232731,1.01946039776708
"TBC1D22B",0.923307278772999,0.96342876850617,0.00654332928328216,1.00454579114739
"MDN1",0.0804526243715159,0.209756061757402,0.0258323851469626,1.01806691208482
"LYRM2",0.588080061194741,0.746956044559516,-0.0304812870374498,0.979093614773433
"ZBTB40",0.505557548316747,0.680730992995107,0.615738775915867,1.53234247883398
"ACSS1",0.144464560263983,0.312925678417259,0.0971636797070214,1.06966843930063
"ZCCHC3",0.698324621928156,0.821941049102625,0.0203999683494231,1.01424062577734
"ZDHHC18",0.984131282225772,0.994149717046297,0.0331282450932928,1.02322842325449
"PDRG1",0.216420781478914,0.4054589820217,-0.0543595438220699,0.963021862897444
"DECR2",0.0107024526491717,0.0525743532297849,-0.188748737228812,0.877366339375109
"ABHD10",0.281724229117457,0.478743997320862,0.0162944828509346,1.01135849823766
"TCP11L1",0.606721365269381,0.761387126267192,-0.0161725344140766,0.988852650697535
"STAU2",0.0264498937393169,0.0992962983314539,-0.05213060572218,0.964510864439132
"SHFL",0.931314504224631,0.967488944221171,-0.00840696866965551,0.994189678956302
"DDX28",0.987015597086195,0.995114606895243,0.000425167127254156,1.00029474682483
"TMEM106B",0.19167529918616,0.375459705251205,0.050123941145813,1.03535386670803
"LMBRD1",0.383057085194255,0.574375079741624,-0.077824976874199,0.947485009463423
"BLOC1S4",0.213437996431611,0.401927418959113,0.0568242984080669,1.04017357912242
"TRMT13",0.56499524100362,0.727371256764037,0.0352802257717642,1.02475584992597
"LIN7C",0.0173594182776193,0.0739883379081521,0.0376749016278453,1.02645821651544
"AGPAT5",0.00142213924760665,0.0127339032849155,0.171465393176272,1.12620182445151
"TXLNG",0.0210633745720394,0.0849474464298839,0.0423505582866177,1.02979028021844
"SPATS2L",0.000496687235903447,0.00616826758518029,0.0947215118182392,1.06785925575742
"UFSP2",0.28744337074764,0.484938475819147,0.0364259872824491,1.02557001517592
"ABCF3",2.70900658305266e-05,0.000873069512564894,0.11110382767383,1.08005428623094
"CYRIB",0.18240397417617,0.363741258444878,0.0271040273497647,1.01896466770336
"AP5S1",0.73269025129493,0.846103713362171,0.0314089852908044,1.02200976813571
"ABCB8",0.527469003509741,0.697654888794945,0.0151374584226041,1.01054772579397
"DDX19A",0.00989726798933522,0.0497538336761176,0.0473302321346445,1.03335089409015
"SPTLC3",0.467948458345042,0.649650582374185,0.0143314859593815,1.00998333335265
"TDP1",0.00401220022395838,0.026395375106813,-0.149411401644272,0.901618234560533
"POT1",0.0234600274074732,0.0918645283745265,-0.114069997211244,0.923977741465687
"TBC1D23",0.0726191209152919,0.19640280422034,0.0776317318675304,1.05528430714196
"DCAF13",0.132434987251118,0.295890782326822,0.0483645298031625,1.03409199016478
"IMP3",0.789132904320991,0.883614016260003,-0.0129665998335824,0.991052507084195
"NUDT15",0.626708964148083,0.772205083196011,-0.0219986738563165,0.984867348197763
"MRGBP",0.0115968176008371,0.0559931299382012,-0.107859550461352,0.927963811394219
"TYW1",0.840296887895882,0.914232334357198,-0.0101869054327111,0.992963845684737
"EXOC1",0.0929248547129307,0.231858844808117,-0.0308283843747468,0.978858083424651
"PCMTD2",0.74209068993942,0.85179105280003,0.0253361955468794,1.01771682607208
"INTS9",0.303404082400489,0.501526764363886,-0.0456652373207227,0.968842973283017
"TMEM30A",0.157541287718679,0.331199627186914,-0.0329657775079859,0.977408951472347
"UQCC1",0.201626072063458,0.38886195988228,0.0312863769984375,1.02192291572102
"SEPTIN11",2.44722937663794e-05,0.000814151431642477,0.0508489988335903,1.03587433702854
"TMEM184C",0.220756038573361,0.410886381552056,0.10953323524155,1.07887912306636
"MED17",0.197275857545407,0.383219942594734,0.0485626298514106,1.03423399365995
"PARVA",0.730759186175602,0.845305043061643,-0.00619171036800381,0.995717429884712
"USP40",0.047004225369075,0.14660379079949,0.0741376076964873,1.05273156196991
"PANK4",0.167878039338842,0.34503110847541,-0.0710573300519819,0.951940079395016
"FBXO28",0.751563138682609,0.858569615714472,0.0159599603529603,1.01112401836446
"TBC1D13",0.990792014553253,0.996073865010714,0.000489731384098135,1.0003395135498
"EXD2",0.605949149324498,0.76094642290497,-0.0111031129878203,0.992333447621882
"DNAJC11",0.199525633203484,0.385758984676899,0.0387022748314116,1.02718943913076
"INTS7",0.19465523417249,0.379932849145637,0.0415872768938144,1.02924559693786
"TMLHE",0.104860214027302,0.252327988818317,-0.120120392919638,0.920110864157606
"FANCI",9.63386729370811e-07,9.85544624146339e-05,0.149395457631709,1.10910461898669
"ATAD3A",0.735244989786512,0.847738094732716,-0.00521586783963102,0.996391163472657
"ARL8B",0.484056911814596,0.663793861643876,-0.0206704303349561,0.985774501827305
"PRMT7",0.216372382517023,0.4054589820217,0.0632369332166061,1.04480733705678
"DNAJC17",0.301160711004039,0.499533519360656,0.0419009199162126,1.02946938005445
"INTS13",0.987615265369864,0.995382882079056,0.000297212346350051,1.00020603312181
"RIC8B",0.22544028368683,0.416855689492321,-0.0923129828629339,0.938017677879097
"GNL3L",0.000136211222014527,0.00254509735380568,0.131320986398357,1.09529613701822
"DDX18",0.0396309561109051,0.130466510382803,0.0404993301404417,1.02846972797818
"ASF1B",0.0436991945753112,0.139391762209384,0.103953278244497,1.07471436761006
"FAIM",0.185216778217304,0.367855398624287,-0.0664350933744515,0.954994882014643
"KLHL11",0.649210375115999,0.787131512585087,-0.0284490754982816,0.980473759106657
"INTS10",0.981125901915082,0.99264858218235,-0.000843624927998832,0.999415414696317
"DNAAF2",0.015727302003096,0.0689406746616699,-0.164193813314387,0.892427073738018
"MRPS18A",0.402482240151278,0.591493517389314,0.0473266096190237,1.03334829941494
"PNPO",0.674896217103428,0.805387961617739,-0.00571877461121417,0.996043893591084
"ARMC1",0.0827766878527119,0.213637468743801,0.0412826092651599,1.02902826430819
"POLR3E",0.173588087325193,0.351993287083592,0.0427392207652133,1.03006774340278
"SDAD1",0.00562684163669837,0.0331533995354496,0.0734275350408531,1.05221355092331
"TMEM38B",0.00498235243232494,0.0302938873002581,-0.151271054460587,0.90045678556148
"MTPAP",0.161814161858063,0.336493317538524,-0.0813744726736019,0.945156755599741
"AIG1",0.624467381675674,0.770487117689388,-0.0587130864225394,0.960120184358754
"HAUS2",0.247422041384733,0.443604842770738,0.0950027520163292,1.06806744544048
"NLE1",0.664261294744186,0.798233109846482,0.0063420342080569,1.00440563955012
"KBTBD4",0.038767988087867,0.128660670929077,-0.182412884636186,0.881227923353353
"NECAP2",0.361688736855618,0.557184444594476,0.0548023492775336,1.03871678826792
"POLR3B",0.00333785472051792,0.0230717931019583,0.0787836107758295,1.05612720539485
"RBM28",0.767961629452292,0.870136781868691,-0.00629184929240623,0.995648318527701
"ANO10",0.90872866891672,0.954935211404011,-0.00474246345086016,0.996718171839439
"FANCL",0.631042375277875,0.774977610935493,0.042585149028481,1.02995774382032
"RBM22",0.0423083609686862,0.136642314983318,-0.0801009546860421,0.94599144728054
"BSDC1",0.767148536867568,0.869456256159005,-0.00975383539161356,0.993261959582781
"GPATCH2",0.741481482964251,0.851538910316779,0.0203220318190631,1.0141858364712
"DMAC2",0.324809988779612,0.523895338622851,0.0928339614386307,1.06646303543293
"WDR70",0.846677700582581,0.917290217311073,0.00581312011037838,1.00403747655084
"TMEM51",0.0338421410417657,0.117706792301662,-0.122496275446849,0.918596839227185
"MED9",0.635637396146953,0.778401384118908,-0.0862672043135078,0.941956796124116
"ARGLU1",0.0362139695546449,0.123181681976398,0.167728559765507,1.12328853861908
"TMEM248",0.379291755847751,0.571607288631763,-0.836682410554342,0.559929691571745
"SLTM",0.410504354678444,0.598780646213946,0.0206150003677585,1.01439180842982
"ZNHIT6",0.0203880902078314,0.0829707540990426,0.0626659401958634,1.04439390272816
"ASNSD1",0.682807687749924,0.810927023152718,0.0456895721724688,1.03217641594435
"SMOX",0.544666048545845,0.711159371617613,0.055786875562811,1.03942587297993
"CUEDC1",0.324733612657621,0.523895338622851,0.054567797299665,1.03854792841433
"FKBP14",0.00186312916298281,0.0152784058816146,-0.22027296511264,0.858403006932605
"PAG1",0.254721017647958,0.450952270848653,-0.0677593230302946,0.954118707707969
"PIH1D1",0.00780211597926927,0.0418430649897377,0.0959629042877239,1.06877850958206
"FAM118A",0.684213298582834,0.81175669781619,-0.045310316481995,0.969081349968053
"RMND1",0.601051966419055,0.757703218295371,-0.0186058947683403,0.987186181597426
"PAK1IP1",0.136043028115802,0.300765040135533,0.0383261303603568,1.02692166163544
"HIF1AN",0.0442747478750847,0.140665968565922,0.0775809570736712,1.055247167692
"AURKAIP1",0.000386865006288398,0.00524403429602965,-0.203417960825153,0.868490539724004
"OXSM",0.0470388672872805,0.146653748525373,0.0650677132005679,1.04613403916534
"GID8",0.1305748095047,0.292934276586202,0.0979144104382961,1.07022520418789
"MRPL22",0.558290267189686,0.72215071071288,0.0113949826832247,1.0079296747673
